date,open,high,low,close,volume,amount
2012-02-13,13280.60,13691.00,13161.70,13524.30,15101074432.00,150949527552.00
2012-02-14,13503.90,13687.10,13310.10,13506.00,12990541824.00,128366133248.00
2012-02-15,13775.30,14146.10,13665.00,14015.40,17191944192.00,166662963200.00
2012-02-16,14221.70,14452.60,13995.60,14206.00,16833637376.00,163238903808.00
2012-02-17,14171.50,14340.00,13917.00,14107.50,12746918912.00,126986600448.00
2012-02-20,14497.80,14669.60,14239.40,14339.90,15799314432.00,158028054528.00
2012-02-21,14355.30,14628.30,14145.70,14558.20,14402622464.00,147982729216.00
2012-02-22,15112.80,15513.30,15001.00,15404.20,20961126400.00,214081748992.00
2012-02-23,15794.40,16090.10,15611.60,15863.00,19649292288.00,204210110464.00
2012-02-24,16389.40,16792.40,16233.10,16621.50,22407831552.00,222697390080.00
2012-02-27,17498.60,17924.60,17324.80,17495.30,26432591872.00,268425216000.00
2012-02-28,17707.00,17989.70,17400.00,17706.70,20491548672.00,208438919168.00
2012-02-29,17623.30,17870.70,17311.50,17471.80,16158718976.00,171574329344.00
2012-03-01,17140.10,17514.40,17038.40,17296.30,13009241088.00,138757980160.00
2012-03-02,17398.20,17825.30,17321.90,17716.70,17532760064.00,180445724672.00
2012-03-05,18007.30,18323.20,17766.40,17962.00,19249838080.00,204422004736.00
2012-03-06,17989.90,18207.70,17603.70,17853.00,17798608896.00,189860823040.00
2012-03-07,17608.40,18042.00,17438.40,17692.00,16434085888.00,174930591744.00
2012-03-08,17724.70,18122.50,17618.10,17928.70,16345524224.00,173825769472.00
2012-03-09,18107.20,18443.20,17936.40,18312.20,17284831232.00,191929401344.00
2012-03-12,18519.10,18812.60,18245.70,18562.80,18005395456.00,204832276480.00
2012-03-13,18609.80,18946.00,18410.10,18800.30,17901920256.00,199280951296.00
2012-03-14,19947.10,20275.80,18801.50,19057.60,30068035584.00,323824877568.00
2012-03-15,19166.10,19518.10,18601.80,18994.90,20175304704.00,212836663296.00
2012-03-16,19017.60,19545.40,18794.50,19416.50,17404166144.00,193876115456.00
2012-03-19,19369.10,19791.10,19103.00,19609.30,17059743744.00,194085830656.00
2012-03-20,19409.10,19618.30,18894.00,19057.30,16438631424.00,178662948864.00
2012-03-21,19001.00,19342.40,18565.60,18998.70,15916019712.00,178525077504.00
2012-03-22,18589.90,18865.40,18286.50,18544.50,13222059008.00,143338274816.00
2012-03-23,18092.90,18301.00,17654.20,17847.90,12809389056.00,138406739968.00
2012-03-26,17256.30,17513.90,16979.00,17262.90,9675102208.00,106168426496.00
2012-03-27,16973.90,17213.70,16705.00,16857.90,10567230464.00,123570454528.00
2012-03-28,16664.40,16791.00,15907.70,16044.00,14351160320.00,149875474432.00
2012-03-29,15715.60,15962.90,15266.20,15535.60,12655649792.00,127496552448.00
2012-03-30,15181.70,15432.00,14844.60,15115.30,10465459200.00,105286180864.00
2012-04-05,14995.50,15607.70,14868.50,15505.00,13042764800.00,134059606016.00
2012-04-06,15319.30,15638.40,15152.30,15436.20,12141403136.00,127763210240.00
2012-04-09,15058.90,15284.60,14789.60,14944.80,10365126656.00,106010443776.00
2012-04-10,14706.50,15032.10,14348.00,14948.90,12010701824.00,121373769728.00
2012-04-11,14614.70,15038.70,14488.60,14846.80,12984915968.00,125592223744.00
2012-04-12,15073.50,15460.60,14924.60,15363.80,16804838400.00,163151331328.00
2012-04-13,15641.40,15956.30,15470.70,15711.00,17475692544.00,176372973568.00
2012-04-16,15537.40,15870.00,15374.00,15659.30,15088475136.00,141538230272.00
2012-04-17,15570.30,15790.50,15243.40,15365.40,14921346048.00,138829365248.00
2012-04-18,15615.80,16078.40,15473.60,15957.00,18084880384.00,173406748672.00
2012-04-19,16015.80,16269.10,15790.60,16001.70,15701337088.00,162449145856.00
2012-04-20,16176.60,16562.60,16029.60,16392.80,18487205888.00,179303989248.00
2012-04-23,16694.10,16963.10,16271.50,16482.90,19893891072.00,195181854720.00
2012-04-24,16662.00,17076.10,16144.90,16731.60,21382965248.00,202573692928.00
